user_id
1241173200135806976
1187502368629219329
481068653
85048166
107329380
1197025907568824320
2890268539
132806867
1243908337055350785
4241644220
1149670182979170304
268146549
1105663639933997056
440022093
803936349740859392
1261095697782173698
1451044650
1038619452642746368
2556609036
427968887
1451044650
935110580062449665
570007092
1130820405617352704
1451044650
1264480750344081408
70652196
1919954690
1044858706750590976
840806236979257344
1255065222546485248
1181605006228643840
1249280625497927680
3075735624
1166489876709031938
1051776508241403905
1224310456614969350
1062708495315681281
707170047173636096
1126056229501935619
783619003533041664
525183325
2909998830
309965968
62746436
112679766
440018160
2289649969
1196589488551579648
210798420
210798420
210798420
1253804978348584962
1221703404705083394
84318402
2905882429
929053421818089472
3151369794
922738723
1226084785124044801
978354886352945152
1690179194
1254338417539772416
311836005
940527672735629312
985322746526625793
870285155142782976
2852468744
928545548235182082
985322746526625793
1240624602084036608
1214221326669340673
586616418
933270442390970368
1226843111235567617
210671389
1202181650739679232
969694480457654272
1085660597843161089
2268692444
4361193672
1261762859643465729
2602319617
1151274572110393346
1085660597843161089
544151069
925241864558542849
1257342783393693696
985014934542012416
282978341
1261762859643465729
1255126441240354816
1005981685324787713
105412993
105412993
2678847961
1110147508355817472
1261762859643465729
1081949578516033536
1233594522468147200
990419132
3270382686
108483508
995663659
1085660597843161089
922791235487543296
797045051159236608
3691031294
267723840
608758716
324709442
342104250
342104250
959231648876314624
57822616
2949055178
783619003533041664
976766034576224257
1165217297578856453
3733036879
1250787842722160645
269702489
267763825
560166397
909971517361987584
1085660597843161089
189573011
1261302806209630208
1246687480360783873
1246245270943199232
980830784
1236275325538938880
1261095697782173698
1123401102324404224
146064594
257930247
2634548010
1260534807487864833
1222443569253769216
1245340721189490689
1026428512528289792
1231154673047891968
874205356942950400
1048340000377470978
96260681
167675060
1249104096042221568
1265093408864927744
745630926927892480
92739286
4887826165
787297863088771072
746895223083569152
1256037752526667776
4187034194
1228291719013097475
1261762859643465729
1151018811534893057
1080040579663200257
1212023958595198977
3187214473
177213118
1451044650
142006419
1110948407013605376
984754074187780097
850409921543667712
834059060244672514
123733092
885816658861752324
1451044650
3246696726
117078474
1025759614199980032
976669587436482565
821905698942353408
1017102211
1031464137262428161
1012678571163189249
264735908
3236262271
186630860
103874912
156652100
992727822258003968
410788451
2195626688
1094682114
1240287422019039233
1094682114
985379010191360002
4729636662
1056516750
944075836629573632
944075836629573632
2536349858
1094682114
3258826320
320625355
1240287422019039233
1261708970927861761
1625090814
2626182048
980480944099356674
1231600842383355905
115141619
1196415713780490243
783619003533041664
985322746526625793
985322746526625793
985322746526625793
985322746526625793
6023862
985322746526625793
1208273514756624384
4533244212
2873438437
1035799528195031041
1214328181970194434
1151029136560799745
995086813
1181765737972584448
2894719669
143031868
125310752
1058566717213859840
1165094757627858944
1229478760879050752
906069354529169408
1080374532471382016
1262726350185488384
1094440326167547904
827009862303244289
1033581344553558016
1055854314353123328
1055854314353123328
2985651290
528297903
890357587895619585
1103982304093859845
135001760
1012837095562403840
1124020418359304192
1161991774157471744
1072671647075721217
1250858076
165942496
1072671647075721217
363013248
728798370270060544
105719936
1670697194
232436368
269827033
1178715580079099904
1110015279310897152
1087743489448669184
3691031294
885767233930108928
2709304886
434058765
1262653034816925697
269312863
1111389548339032064
869716360003067904
1201444330646298624
1126728018104184832
61172994
975884102879535104
359359715
93838343
3733036879
703607976540569600
1017534875883040768
3601893314
816531246
1068921093912592384
144766368
208087658
867820268017733636
798300725109346304
116962147
3259872997
178218610
232635988
1221703404705083394
930034362376056832
4025379500
914692114251898885
2801505793
2960493066
163881885
244269410
979309305089290240
979309305089290240
1223799164284223488
1243133915482611714
1030032483826294784
1246374792531283968
2958569377
1200413980038008832
3387091393
121066146
3269580517
185039141
294827062
1038587920129568768
2993566148
1263923454480314368
1054273729650339840
248129742
752365107200405504
1141952118368034818
773476804547874817
1141952118368034818
1233701529762140160
578093494
593295535
829142685495668736
211840051
747095425342021632
1255395699551866886
1265199514396143617
873432081560240128
115398755
1228314915196137472
728534602201997312
2678847961
1005397821317570565
1249639315195363328
264429739
152999988
1119527784202653696
1249265021541990400
1606267076
1218044192640757760
920098123505999872
1225449486589124609
1179893913353474048
346467269
1266718992917393408
152999988
1051776508241403905
104800169
1160630804009013248
3685941912
1258749225208213504
1246943719229538304
1085660597843161089
1085660597843161089
57259604
3914954299
215264465
222660151
2263026679
1176348175768023042
1213476690053062656
1213476690053062656
1221294845513195521
1131874809531445248
2247371917
1186485808456335361
1231913933188915201
1393950847
2454385489
1175752763948425217
1529354173
1529354173
1529354173
1144002790479417344
1074178439026900993
1006811854277144576
139970647
912701971680788480
1065601129944207361
1099392332024008705
1036578359134773248
1374187062
266108200
969314845
2601529477
1032121202569961472
3151369794
139682707
1451044650
3008771166
119263419
112646010
83526751
120631890
1264586928663326724
1240251939545219073
1221372281705746432
3146205349
3146205349
1264586928663326724
1150734814321893377
1221372281705746432
265172365
1259771137455607808
910461336831778817
1249347878557896706
1033265789669859328
1152549018674900992
369372574
109534336
772806301827031040
772806301827031040
137905928
934048400797921280
1035723799415513088
137905928
878064359796129792
